tweet_original_text,tweet_full_text,tweet_id,tweet_emotion,created_at
"withered and fading
hoarding fearful yellow death
blossoms on their graves

#pandemia #haiku #poetry #coronavirus #fear",withered and fading hoarding fearful yellow death blossoms on their graves,1236634587855572993,fear,Sun Mar 08 12:47:15 +0000 2020
"“What I came to realize is that fear, that’s the worst of it. That’s the real enemy. So, get up, get out in the real world and you kick that bastard as hard you can right in the teeth.”- Walter White.
#fear https://t.co/dmf0S0SADn","“ What I came to realize is that fear , that is the worst of it . that is the real enemy . So , get up , get out in the real world and you kick that bastard as hard you can right in the teeth. ”  Walter White .",1236633900916584450,fear,Sun Mar 08 12:44:32 +0000 2020
"As history #TEACHers we should consider the age and maturity level of our kids. Historical #education in #corroboration, #contextualizing and #analysis combat #ignorance leading to #fear which has plagued humanity as well. #SundayThoughts #edchat #CoronavirusOutbreak #COVID19 https://t.co/Lr30t7B4Di","As history  TEACHers we should consider the age and maturity level of our kids . Historical  education in  corroboration ,  contextualizing and  analysis combat  ignorance leading to  fear which has plagued humanity as well .",1236632529375055872,fear,Sun Mar 08 12:39:05 +0000 2020
"Don't create #panic #anxiety in the name of #COVID2019 #Coronavirus
Don't do #panickbuying as that will only increase the panic.
#Fear is okay but just like you have to remain #calm during a difficult match or performance or situation in life, this is the time to #calmdown https://t.co/Pm7WwGU63N","do not create  panic  anxiety in the name of do not do  panickbuying as that will only increase the panic .  Fear is okay but just like you have to remain  calm during a difficult match or performance or situation in life , this is the time to",1236630106954596352,fear,Sun Mar 08 12:29:27 +0000 2020
"RT @SamanthaBloggs: The awesome line between the earth and the sky - seen from mid-air. 
#amwriting #amreading #fear #courage #skydive #min…",The awesome line between the earth and the sky  seen from midair .  amwriting  amreading  fear  courage  skydive  min…,1236624870965792769,fear,Sun Mar 08 12:08:39 +0000 2020
RT @mummygirl: MoD again. #fear,MoD again .,1236619010071986183,fear,Sun Mar 08 11:45:21 +0000 2020
"RT @alexanderelgood: Unironically posted at the office. 

#Coronavirusflorida #panicbuying #fear https://t.co/iVveo95h1f",Unironically posted at the office .,1236618411100246016,fear,Sun Mar 08 11:42:59 +0000 2020
"RT @DavidBeard: 'Dark Mind' https://t.co/0FN034xJaP A short, disturbing, instrumental horror track. #horror #thriller #terror #film #theatr…","Dark Mind  A short , disturbing , instrumental horror track .  horror  thriller  terror  film  theatr…",1236607757064830976,fear,Sun Mar 08 11:00:39 +0000 2020
"RT @DavidBeard2: 'Dark Mind' https://t.co/NTkdIyhie3 A short, disturbing, instrumental horror track. #horror #thriller #terror #film #theat…","Dark Mind  A short , disturbing , instrumental horror track .  horror  thriller  terror  film  theat…",1236607756066590720,fear,Sun Mar 08 11:00:38 +0000 2020
"How to overcome the fear of cold calling and cold calling anxiety in sales

Check out the post here: https://t.co/FDs4CXrvY6 

#fear #sales",How to overcome the fear of cold calling and cold calling anxiety in sales Check out the post here :,1236604706467823618,fear,Sun Mar 08 10:48:31 +0000 2020
"'Dark Mind' https://t.co/NTkdIyhie3 A short, disturbing, instrumental horror track. #horror #thriller #terror #film #theatre #podcast #joker #IT #clown #evil #dark #fear #evil #eerie #trailer #trailerMusic #psychological #halloween #witch #witchcraft #royaltyfreemusic #stockmusic https://t.co/jrhGwPSX2Q","Dark Mind  A short , disturbing , instrumental horror track .",1236603515121868803,fear,Sun Mar 08 10:43:47 +0000 2020
"9am: coffee shop packed
9pm: bowling alley packed 
#coronavirus #fear #TheEconomist https://t.co/ion155h9mo",9am : coffee shop packed 9pm : bowling alley packed,1236592711982911489,fear,Sun Mar 08 10:00:51 +0000 2020
"So many thoughts while waiting at the bus stop--&gt;https://t.co/fuAf2TQGtx
#waiting #fear https://t.co/tMRBdgW2Nq",So many thoughts while waiting at the bus stop   gt ;,1236587018987229186,fear,Sun Mar 08 09:38:14 +0000 2020
#AtheistPride Global insight in 1 hand site:We fear #God Can that uncheatable #fear #help us https://t.co/NmU31ZMbdq https://t.co/gZjl2HEk0Z, AtheistPride Global insight in 1 hand site : We fear  God Can that uncheatable  fear  help us,1236582943986003970,fear,Sun Mar 08 09:22:03 +0000 2020
Should turbulence be something to be legitimately scared of? https://t.co/3wH89gsvrZ #turbulence #fear #flying https://t.co/W0LRwnoQgm,Should turbulence be something to be legitimately scared of ?,1236582462479896576,fear,Sun Mar 08 09:20:08 +0000 2020
"8.3 The fear of thunder

#thunder #fear #iloveshihtzu #shihtzusofinstagram #shihtzulovers #shihtzu #dog #ilovemydog #dogstagram https://t.co/WquFSecntR",8.3 The fear of thunder,1236580319337353216,fear,Sun Mar 08 09:11:37 +0000 2020
"@adamscrabble @ScottAdamsSays More Americans will die in traffic fatalities in the next 60 days than #CoronavirusUSA The #4thEstate5thColumnMedia trying to instill #panic #hysteria #fear for the sole purpose to turn this into @realDonaldTrump 's ""Katrina"". #sleazy",More Americans will die in traffic fatalities in the next 60 days than  CoronavirusUSA The  4thEstate5thColumnMedia trying to instill  panic  hysteria  fear for the sole purpose to turn this into s  Katrina  .,1236579065831833600,fear,Sun Mar 08 09:06:38 +0000 2020
Close one! #Biden #guns #2A #stats #fear #politics #optout #democrat #safety https://t.co/tLVSVLIIDn,Close one !,1236575205750902784,fear,Sun Mar 08 08:51:18 +0000 2020
"""Don't let the fear of failure hold you back. Instead, let it be the fuel that moves you forward!"" Melitta Campbell

https://t.co/xbaUbE5a1N

#fear #success #entrepreneurlife #savvybusinessowner quotes"," do not let the fear of failure hold you back . Instead , let it be the fuel that moves you forward !  Melitta Campbell  fear  success  entrepreneurlife  savvybusinessowner quotes",1236571894113013760,fear,Sun Mar 08 08:38:08 +0000 2020
"We are working today, we have a lot of things to do #HappySunday for you😄
https://t.co/txaL141VuE
Hoy trabajamos, tenemos muchas cosas que hacer #FelizDomingo para vosotros😄
#survival #survivalhorror #horror #horrorgames #gamedev #indiedev #UE4 #fearthe90s #fear #UnrealEngine https://t.co/6YI1KgEDFx","We are working today , we have a lot of things to do  HappySunday for you😄 Hoy trabajamos , tenemos muchas cosas que hacer  FelizDomingo para vosotros😄",1236571411524747264,fear,Sun Mar 08 08:36:13 +0000 2020
#cornoravirus #COVIDー19 #coronvirusuk when your #young #adult  child is #abroad #sorethroat #panick #isolation #reality treated like a pepper awaiting #publichealth doctor advice #fear, cornoravirus  COVIDー19  coronvirusuk when your  young  adult child is  abroad  sorethroat  panick  isolation  reality treated like a pepper awaiting  publichealth doctor advice,1236567221880619010,fear,Sun Mar 08 08:19:34 +0000 2020
RT @DavyWaters: AGAINST ALL ODDS - Elon Musk (Motivational Video) https://t.co/rrvy77XmfJ #ElonMusk #Tesla #goals #fear #failure #motivate…,AGAINST ALL ODDS  Elon Musk  Motivational Video   ElonMusk  Tesla  goals  fear  failure  motivate…,1236565192269414400,fear,Sun Mar 08 08:11:30 +0000 2020
Media asking why ppl panicking re #COVID19 All the lying by #publichealth &amp; politicians is coming home to roost. Leaders / @WHO FCTC / Govts / health ‘authorities’ eg @AsthmaFndation lies eg #vaping (&amp; that’s just 1 topic they’ve lied about) has destroyed public trust = #fear,Media asking why ppl panicking re  COVID19 All the lying by  publichealth  amp ; politicians is coming home to roost . Leaders  FCTC  Govts  health ‘ authorities ’ eg lies eg  vaping   amp ; that is just 1 topic they have lied about  has destroyed public trust ,1236563425435586561,fear,Sun Mar 08 08:04:29 +0000 2020
RT @ponlop: Recognizing the nature of #fear https://t.co/5zl3P0QLpY #concepts https://t.co/6XbWetJFuV,Recognizing the nature of,1236562888158072832,fear,Sun Mar 08 08:02:21 +0000 2020
"So the Marine Corps really did teach me to conquer fear, and then to go for higher causes, higher purposes. -- Robert Kiyosaki  #fear  #Quote","So the Marine Corps really did teach me to conquer fear , and then to go for higher causes , higher purposes .  Robert Kiyosaki",1236552033353818112,fear,Sun Mar 08 07:19:13 +0000 2020
We tried all types of counseling and therapies and they all failed. This was the thing that worked https://t.co/ztL44mbaqV  #airlines #airline #fear #flying https://t.co/CtxPQfyNxv,We tried all types of counseling and therapies and they all failed . This was the thing that worked,1236547266527342592,fear,Sun Mar 08 07:00:16 +0000 2020
"#Permission to #fail is the concept that I developed and believed for long now because I think it’s more effective way towards success.  One has to let go of #fear of being a #failure in order to become #successful . Failure is a step closer to success.
#PermissionToFail", Permission to  fail is the concept that I developed and believed for long now because I think it is more effective way towards success . One has to let go of  fear of being a  failure in order to become  successful . Failure is a step closer to success .,1236541783590547456,fear,Sun Mar 08 06:38:29 +0000 2020
"@elonmusk Panic in never a good thing. Contain #fear, then #panic I guess.","Panic in never a good thing . Contain  fear , then  panic I guess .",1236540513815232512,fear,Sun Mar 08 06:33:26 +0000 2020
This!  I see my future.  #insomnia #night #bored #epilepsy #fear #aura https://t.co/gPfvelQbty,This ! I see my future .,1236539013315448834,fear,Sun Mar 08 06:27:29 +0000 2020
"Hello...
My name is Phoebe
And I'm afraid to everything
. 
Children of #kristoffian
.
'Phobophobia' 
#Day471 #Everydaysketch
© Christopher Danang
.
T-shirt merchandise
Please DM For more info n order

#fear #tshirt… https://t.co/zGaNTDgaJc",Hello ... My name is Phoebe And I am afraid to everything . Children of . Phobophobia  © Christopher Danang . Tshirt merchandise Please DM For more info n order  fear  tshirt…,1236533609466441728,fear,Sun Mar 08 06:06:00 +0000 2020
"Fear of Coronavirus. Fear of war. Fear of low growth. Fear of demand slowdown. Fear of ’Bank’ruptcy.            
The most sold product of 2020 goes to ’FEAR’. #fear #coronavirus #war #bankruptcy #pandemic #coronavirusinindia",Fear of Coronavirus . Fear of war . Fear of low growth . Fear of demand slowdown . Fear of ’ Bank ’ ruptcy . The most sold product of 2020 goes to ’ FEAR ’ .,1236533005880967168,fear,Sun Mar 08 06:03:36 +0000 2020
"#fear of my mind, dear #friend Banquo, whom we thirst #MostIndissolubleTie"," fear of my mind , dear  friend Banquo , whom we thirst",1236524616245547009,fear,Sun Mar 08 05:30:16 +0000 2020
RT @DeadlyUSMC: LET'S GET THIS SHIZZ ROLLIN'!!! #twitchaffiliate #gruntstyle #Twitch #fearclan #fear #USMC #supportsmallstreamers #supports…,let us GET THIS SHIZZ ROLLIN  ! ! !  twitchaffiliate  gruntstyle  Twitch  fearclan  fear  USMC  supportsmallstreamers  supports…,1236521223502401539,fear,Sun Mar 08 05:16:47 +0000 2020
RT @Healthier4You2: When #fear overrides common sense there will be trouble! Those who worship at the Occult of pHARMaceutical Mysticism ar…,When  fear overrides common sense there will be trouble ! Those who worship at the Occult of pHARMaceutical Mysticism ar…,1236520375149887491,fear,Sun Mar 08 05:13:25 +0000 2020
"I cried
countless tears,
over many years,
yet, you...
fed my fears.
If it is true,
only the good
die young,
you shall live
a long, wretched life,
wishing your
deeds undone.

#BraveWrite
#fear
#WritingPrompt
#vss365
#BardBits https://t.co/n9KYQ01i83","I cried countless tears , over many years , yet , you ... fed my fears . If it is true , only the good die young , you shall live a long , wretched life , wishing your deeds undone .",1236519042925682688,fear,Sun Mar 08 05:08:07 +0000 2020
#Fearless #TheView #shiaception 3 civilizations 1 book site:#Terrorist attacks enhance #fear https://t.co/t4AXCblcD7 https://t.co/EOH5V20OSB, Fearless  TheView  shiaception 3 civilizations 1 book site :  Terrorist attacks enhance,1236518011043041282,fear,Sun Mar 08 05:04:01 +0000 2020
The biggest #virus is #fear #coronavirus #COVID19 https://t.co/CnbaBM7o0B,The biggest  virus is,1236517749280694272,fear,Sun Mar 08 05:02:59 +0000 2020
"@Acquitted4EVA You’re right, I can’t school you. #ignorance #fear","you are right , I can not school you .",1236510256022188032,fear,Sun Mar 08 04:33:12 +0000 2020
Nothing builds #character more effectively than overcoming #fear and #pain. Some #women are lost in the #fire. Some #women are built from it. Our #Scholar #Girls learning #Selfdefence. Happy Women's Day #HappyWomensDay #WomensDay #GirlPower https://t.co/LiSi7tumKr,Nothing builds  character more effectively than overcoming  fear and  pain . Some  women are lost in the  fire . Some  women are built from it . Our  Scholar  Girls learning  Selfdefence . Happy Women s Day,1236505790027948034,fear,Sun Mar 08 04:15:28 +0000 2020
"i just rubbed my eye. am i going to die?
#fear",i just rubbed my eye . am i going to die ?,1236501839408820224,fear,Sun Mar 08 03:59:46 +0000 2020
"@chrislhayes @EvelynYvonneT There are not only the infected, there are also the dead, generally 60 to 90yo and then there are also those who have recovered. I don't have the exact numbers at hand. I'll try to find them, I'm here in Italy.
Fortunately we have an excellent public health system.
#fear","There are not only the infected , there are also the dead , generally 60 to 90yo and then there are also those who have recovered . I do not have the exact numbers at hand . I will try to find them , I am here in Italy . Fortunately we have an excellent public health system .",1236501108014690304,fear,Sun Mar 08 03:56:51 +0000 2020
"The truth is #fear is killing you

A family members Perspective

2000- Y2K is going to destroy EVERYTHING

2001- Anthrax is going to kill us all

2002- West Nile Virus is going to kill us all

2003- SARS is going to kill us all

2005- Bird Flu is going to kill us all

#WomansDay",The truth is  fear is killing you A family members Perspective 2000 Y2K is going to destroy EVERYTHING 2001 Anthrax is going to kill us all 2002 West Nile Virus is going to kill us all 2003 SARS is going to kill us all 2005 Bird Flu is going to kill us all,1236498077290119169,fear,Sun Mar 08 03:44:49 +0000 2020
LET'S GET THIS SHIZZ ROLLIN'!!! #twitchaffiliate #gruntstyle #Twitch #fearclan #fear #USMC #supportsmallstreamers #supportsmallstreamer #apexlegends Watch DeadlyUSMC with me on Twitch! https://t.co/ZCf64aBIXy,let us GET THIS SHIZZ ROLLIN  ! ! !  twitchaffiliate  gruntstyle  Twitch  fearclan  fear  USMC  supportsmallstreamers  supportsmallstreamer  apexlegends Watch DeadlyUSMC with me on Twitch !,1236496536277864454,fear,Sun Mar 08 03:38:41 +0000 2020
Here’s a post I’ve written about fear. Please read it if you have the time 🖤 #blog #fear #Mentalhealth #anxiety #blogger https://t.co/qhXN4jIqf6,Here ’ s a post I have written about fear . Please read it if you have the time 🖤,1236496023616290817,fear,Sun Mar 08 03:36:39 +0000 2020
A good summary of tonight's session. #fear https://t.co/LD7cjt0vZT,A good summary of tonight s session .,1236495202551988227,fear,Sun Mar 08 03:33:23 +0000 2020
The only certainty is uncertainty. It’s critical to remember that #fear based thoughts often lead to #xenophobia or what @TaraBrach refers to as ‘bad othering’. We are #StrongerTogether2020 @StampStigma @NAMICommunicate @CrisisTextLine @ICNY  @UCBerkeley #coronavirus #COVID19 https://t.co/yWGL5Jvjwh,The only certainty is uncertainty . it is critical to remember that  fear based thoughts often lead to  xenophobia or what refers to as ‘ bad othering ’ . We are,1236495093529542656,fear,Sun Mar 08 03:32:57 +0000 2020
You guys are making the coronavirus sound more deadly than that shit is. #coronavirus #epidemic #fear #scaretactic @cnnbrk @CNN @CBSNews @ABC @ABCWorldNews,You guys are making the coronavirus sound more deadly than that shit is .,1236492770203832320,fear,Sun Mar 08 03:23:43 +0000 2020
#fear of God https://t.co/4NDNNgwiEn, fear of God,1236490184696434688,fear,Sun Mar 08 03:13:27 +0000 2020
‘We have nothing to fear but #fear itself’.  And the #Nazification of 🌎 #coronavirus @ Los Angeles Museum of the Holocaust https://t.co/QvOiVgWeoa,‘ We have nothing to fear but  fear itself ’ . And the  Nazification of 🌎  coronavirus  Los Angeles Museum of the Holocaust,1236488693155876866,fear,Sun Mar 08 03:07:31 +0000 2020
"""I learned that courage was not the absence of fear,
but the triumph over it.
The brave man is not he who does not feel afraid,
but he who conquers that fear.""
Nelson Mandela

https://t.co/0Uerc9ydzY

quotes #fear #triumph success #biztips"," I learned that courage was not the absence of fear , but the triumph over it . The brave man is not he who does not feel afraid , but he who conquers that fear .  Nelson Mandela quotes  fear  triumph success",1236487604004143105,fear,Sun Mar 08 03:03:12 +0000 2020
RT @XcellenceCorner: What if you could face #challenges with less #fear &amp; #insecurities? What is your #selfconfidence based on? https://t.c…,What if you could face  challenges with less  fear  amp ;  insecurities ? What is your  selfconfidence based on ?,1236485607993405440,fear,Sun Mar 08 02:55:16 +0000 2020
"I work for Delta and to fly to Hawaii. In first class. For me TOMORROW! Is $250. ROUNDTRIP!

#coronavirus #fear",I work for Delta and to fly to Hawaii . In first class . For me TOMORROW ! Is  250 . ROUNDTRIP !,1236479786144284674,fear,Sun Mar 08 02:32:08 +0000 2020
I recognize this insecurity... that #fear thing is... a thing. @LoveisBlindShow,I recognize this insecurity ... that  fear thing is ... a thing .,1236478864299302912,fear,Sun Mar 08 02:28:28 +0000 2020
"How to Talk to Your Kids About Coronavirus - Nancy Kislin, therapist, Child &amp; Adolescent, Adults &amp; Marriage Therapist #COVIDー19 #CoronavirusUSA ⁦@nasw⁩ ⁦@njdotcom⁩ #parents #advice #anxiety #anxiouskids #fear #nj #schoolboards #pta #kids  https://t.co/p28mrkl0I1","How to Talk to Your Kids About Coronavirus  Nancy Kislin , therapist , Child  amp ; Adolescent , Adults  amp ; Marriage Therapist  COVIDー19  CoronavirusUSA ⁦⁩ ⁦⁩",1236476354000011265,fear,Sun Mar 08 02:18:30 +0000 2020
RT @Shubh_Ambhoj: #phobia is a #fairly #treatable #problem and #millions of #people acquire #phobias in their #lifetime. Some are able to o…, phobia is a  fairly  treatable  problem and  millions of  people acquire  phobias in their  lifetime . Some are able to o…,1236474124362383360,fear,Sun Mar 08 02:09:38 +0000 2020
Book launch of Historicizing Fear tonight ⁦@BookBarDenver⁩ #fear #popularculture #othering #SocialJustice https://t.co/i5ztW4Gc0k,Book launch of Historicizing Fear tonight ⁦⁩,1236471405580935168,fear,Sun Mar 08 01:58:50 +0000 2020
"@MxQuiteGood @TheSun Aids.
H1N1.
Ebola.
Sars.
Mers.
Swine flu.
Corona.
Beyond the confusion
Look at timing 
and what we are not focusing on at the moment.
#misdirection
It's easy to cause #chaos
#fear #anxiety
To blindside the masses.
Don't be fooled.
Don't be afraid
It's what they want.",Aids . H1N1 . Ebola . Sars . Mers . Swine flu . Corona . Beyond the confusion Look at timing and what we are not focusing on at the moment . it is easy to because To blindside the masses . do not be fooled . do not be afraid it is what they want .,1236469784931434496,fear,Sun Mar 08 01:52:23 +0000 2020
"“There are two basic motivating forces: #fear and #love. When we are afraid, we pull back from life. When we are in #love, we open to all that life has to offer with passion, excitement, and acceptance. 
                                  John Lennon

#Timely, or what?","“ There are two basic motivating forces :  fear and  love . When we are afraid , we pull back from life . When we are in  love , we open to all that life has to offer with passion , excitement , and acceptance . John Lennon  Timely , or what ?",1236468374479175680,fear,Sun Mar 08 01:46:47 +0000 2020
"I haven't yet played these except #FNAF 

#horrorgame #horror #games #funny #gamememe #scarynoise #scary #fear #NOPE https://t.co/ody2GSlJa7",I have not yet played these except,1236467970261561351,fear,Sun Mar 08 01:45:11 +0000 2020
"RT @DarkUnknownGame: This is one of our new sequences for Survival Edition 😬 Do you know who is she?😏
#survival #survivalhorror #horror #ho…",This is one of our new sequences for Survival Edition 😬 Do you know who is she ? 😏  survival  survivalhorror  horror  ho…,1236464376145686528,fear,Sun Mar 08 01:30:54 +0000 2020
"@QuisitiveInvest Just one look at reported data from the #UK on #coronavirus would tell you that #Media had a single purpose: generate #fear and get ad revenue from clicks. 99% tested in UK are negative. What gets attention though? Yep, fear &amp; death. https://t.co/A4JYV1DJlc","Just one look at reported data from the  UK on  coronavirus would tell you that  Media had a single purpose : generate  fear and get ad revenue from clicks . 99  tested in UK are negative . What gets attention though ? Yep , fear  amp ; death .",1236463930052161537,fear,Sun Mar 08 01:29:07 +0000 2020
#iamok may be followed by #shackles if #anxiety #stress #doubt and #fear . Please #checkin again on those who always say I am ok. #counsellinglife #facetofacecounselling #videocounselling #phonecounselling… https://t.co/A9spCvMkDg, iamok may be followed by  shackles if  anxiety  stress  doubt and  fear . Please  checkin again on those who always say I am ok.  counsellinglife  facetofacecounselling  videocounselling  phonecounselling…,1236463205309808640,fear,Sun Mar 08 01:26:15 +0000 2020
"""I am not fearless. I am terrified but I write anyway."" - Roxanne Gay #writerslife #fear https://t.co/lQBcAR3Cyp", I am not fearless . I am terrified but I write anyway .   Roxanne Gay,1236461698040705025,fear,Sun Mar 08 01:20:15 +0000 2020
Wow when will the rest of the world #wakeup with us? #doctorsspeakup you know you're all wrong for pushing and mandating and using #fear and #scaretactics just tell us the #truth https://t.co/7OCtReiTtj,Wow when will the rest of the world  wakeup with us ?  doctorsspeakup you know you are all wrong for pushing and mandating and using  fear and  scaretactics just tell us the,1236458852800921602,fear,Sun Mar 08 01:08:57 +0000 2020
"RT @kimworldwide: #Australia &amp; #USA .. unhealthy selfish societies ⤵️
Ugly #hate &amp; #Fear from #media , Governments &amp; here we are. 

#auspol…"," Australia  amp ;  USA .. unhealthy selfish societies ⤵️ Ugly  hate  amp ;  Fear from  media , Governments  amp ; here we are .  auspol…",1236456308938686464,fear,Sun Mar 08 00:58:50 +0000 2020
