worker_id,external_id,judgments_count,missed_count,golds_count,forgiven_count,channel,country,region,city,last_ip,flagged_at,rejected_at,bonus,flag_reason,trust_overall,submission_rate
45438416,79485,0,0,0,0,feca,,,,,,,0,,1.0,0
45438506,79531,0,0,0,0,feca,,,,,,,0,,1.0,0
45442859,ED128430AB55C9F0667AD9B74FE239D0,0,0,0,0,neodev,,,,,,,0,,1.0,0
45445424,82027,0,0,0,0,feca,,,,,,,0,,1.0,0
45448139,ED94DF4B4E4FA60DDE1C1F776E860E31,0,0,0,0,neodev,,,,,,,0,,1.0,0
45448467,83237,0,0,0,0,feca,,,,,,,0,,1.0,0
45450727,84088,0,0,0,0,feca,,,,,,,0,,1.0,0
45450963,84252,0,0,0,0,feca,,,,,,,0,,1.0,0
45451011,84253,0,0,0,0,feca,,,,,,,0,,1.0,0
45451489,84526,10,0,6,0,feca,VEN,25,Caracas,190.79.111.158,,,0,,1.0,300
45451591,84584,0,0,0,0,feca,,,,,,,0,,1.0,0
45453307,85176,5,0,5,0,feca,VEN,25,Caracas,181.225.47.135,,,0,,1.0,300
45453360,85187,0,0,0,0,feca,,,,,,,0,,1.0,0
45453822,85341,0,0,0,0,feca,,,,,,,0,,1.0,0
45454998,85695,0,0,0,0,feca,,,,,,,0,,1.0,0
45456415,86233,0,0,0,0,feca,,,,,,,0,,1.0,0
45458642,86843,10,0,0,0,feca,VEN,15,Aricagua,190.75.42.174,,,0,,1.0,300
45460732,87426,5,0,5,0,feca,RUS,"","",185.173.93.188,,,0,,1.0,300
45464506,FAA63943C7BECB88BC6DC3AAB9FA15F9,5,0,5,0,neodev,VEN,17,Porlamar,190.78.97.148,,,0,,1.0,0
45472617,91611,0,0,0,0,feca,,,,,,,0,,1.0,0
45474934,92226,0,0,0,0,feca,,,,,,,0,,1.0,0
45475955,92487,0,0,0,0,feca,,,,,,,0,,1.0,0
45476888,66027743,0,0,0,0,clixsense,,,,,,,0,,1.0,0
45483259,66163074,0,0,0,0,clixsense,,,,,,,0,,1.0,0
45483814,95117,0,0,0,0,feca,,,,,,,0,,1.0,0
45485489,95508,0,0,0,0,feca,,,,,,,0,,1.0,0
45485650,95566,5,0,0,0,feca,VEN,25,Caracas,190.77.37.70,,,0,,1.0,0
45485734,95569,10,1,6,0,feca,VEN,02,Bergantín,186.89.244.196,,,0,,0.8333,300
45486395,F15BCBB379EC1A1311A1B4E358E036AF,0,0,0,0,neodev,,,,,,,0,,1.0,0
45486427,95962,5,0,0,0,feca,VEN,25,Caracas,201.209.224.79,,,0,,1.0,0
45489362,97769,0,0,0,0,feca,,,,,,,0,,1.0,0
45494467,99333,5,0,0,0,feca,MDA,57,Chisinau,92.115.85.203,,,0,,1.0,300
45494813,99020,5,0,0,0,feca,EGY,11,Cairo,41.38.122.188,,,0,,1.0,0
45500797,101224,0,0,0,0,feca,,,,,,,0,,1.0,0
45501529,101449,0,0,0,0,feca,,,,,,,0,,1.0,0
45506786,85779,0,0,0,0,feca,,,,,,,0,,1.0,0
45509200,64858987,5,1,5,0,clixsense,NGA,05,Lagos,197.210.52.172,,,0,,0.8,300
45511443,103585,11,0,0,0,feca,VEN,05,Barinas,186.88.51.56,,,0,,1.0,300
45514232,66781897,0,0,0,0,clixsense,,,,,,,0,,1.0,0
45515500,104461,0,0,0,0,feca,,,,,,,0,,1.0,0
45525049,106668,0,0,0,0,feca,,,,,,,0,,1.0,0
45526060,95752,10,0,0,0,feca,VEN,15,Aricagua,190.75.42.174,,,0,,1.0,300
45527918,107351,0,0,0,0,feca,,,,,,,0,,1.0,0
45534893,67199081,0,0,0,0,clixsense,,,,,,,0,,1.0,0
45535046,108669,0,0,0,0,feca,,,,,,,0,,1.0,0
45535049,108668,0,0,0,0,feca,,,,,,,0,,1.0,0
45535810,108885,0,0,0,0,feca,,,,,,,0,,1.0,0
45536137,108965,15,0,0,0,feca,RUS,54,Omsk,81.23.204.9,,,0,,1.0,300
45536163,108972,0,0,0,0,feca,,,,,,,0,,1.0,0
45537461,109339,5,1,5,0,feca,USA,AZ,Phoenix,209.50.58.88,,,0,,0.8,0
45541215,110188,0,0,0,0,feca,,,,,,,0,,1.0,0
45541333,43627B56F63FF47CEBC9CC3502AAAE3A,0,0,0,0,neodev,,,,,,,0,,1.0,0
45541986,110679,0,0,0,0,feca,,,,,,,0,,1.0,0
45544038,111253,0,0,0,0,feca,,,,,,,0,,1.0,0
45544501,111385,0,0,0,0,feca,,,,,,,0,,1.0,0
45544742,silent_tears065,0,0,0,0,oaaapay,,,,,,,0,,1.0,0
45546311,111809,0,0,0,0,feca,,,,,,,0,,1.0,0
45553828,113979,5,0,5,0,feca,VEN,07,Valencia,190.38.176.155,,,0,,1.0,300
45555745,C2518860DF974AB1514FB4CA2928E334,0,0,0,0,neodev,,,,,,,0,,1.0,0
45558072,115196,0,0,0,0,feca,,,,,,,0,,1.0,0
45558744,115347,5,1,5,0,feca,VEN,07,Valencia,200.90.78.240,,,0,,0.8,0
45561480,67757606,0,0,0,0,clixsense,,,,,,,0,,1.0,0
45563122,116326,5,0,0,0,feca,SRB,00,Leskovac,178.149.140.105,,,0,,1.0,300
45567834,5264CAA3E84433E10CAD5F2CDE485D23,0,0,0,0,neodev,,,,,,,0,,1.0,0
45573244,68022332,0,0,0,0,clixsense,,,,,,,0,,1.0,0
45575451,68071280,0,0,0,0,clixsense,,,,,,,0,,1.0,0
45579502,essmohamed,5,2,5,0,oaaapay,EGY,21,Qallin,197.135.52.82,,,0,,0.6,300
45581496,120724,5,0,0,0,feca,VEN,02,Bergantín,186.89.250.149,,,0,,1.0,300
45582810,121097,0,0,0,0,feca,,,,,,,0,,1.0,0
45586718,122194,0,0,0,0,feca,,,,,,,0,,1.0,0
45597159,124356,0,0,0,0,feca,,,,,,,0,,1.0,0
45597712,124665,0,0,0,0,feca,,,,,,,0,,1.0,0
45598105,124936,0,0,0,0,feca,,,,,,,0,,1.0,0
45598228,124921,0,0,0,0,feca,,,,,,,0,,1.0,0
45598299,124991,0,0,0,0,feca,,,,,,,0,,1.0,0
45598506,125187,0,0,0,0,feca,,,,,,,0,,1.0,0
45598571,125224,0,0,0,0,feca,,,,,,,0,,1.0,0
45598877,125385,0,0,0,0,feca,,,,,,,0,,1.0,0
45599464,125782,0,0,0,0,feca,,,,,,,0,,1.0,0
45599618,125899,0,0,0,0,feca,,,,,,,0,,1.0,0
45601324,126839,11,0,0,0,feca,USA,GA,Atlanta,89.187.170.131,,,0,,1.0,300
45601793,127094,5,1,5,0,feca,COL,02,Medellin,179.13.69.209,,,0,,0.8,0
45602465,127520,0,0,0,0,feca,,,,,,,0,,1.0,0
45602504,127551,0,0,0,0,feca,,,,,,,0,,1.0,0
45602765,127738,5,0,5,0,feca,USA,NY,New York,23.108.18.200,,,0,,1.0,0
45602833,127803,0,0,0,0,feca,,,,,,,0,,1.0,0
45603283,128066,0,0,0,0,feca,,,,,,,0,,1.0,0
45613274,130302,5,0,0,0,feca,MDA,57,Chisinau,92.115.85.203,,,0,,1.0,0
45615590,130878,10,0,0,0,feca,VEN,19,Altagracia,186.89.221.73,,,0,,1.0,300
45621590,130927,0,0,0,0,feca,,,,,,,0,,1.0,0
45622421,69040039,0,0,0,0,clixsense,,,,,,,0,,1.0,0
45627065,133577,0,0,0,0,feca,,,,,,,0,,1.0,0
45631389,A03D2A7B98EB67698C872C89F84C52C0,0,0,0,0,neodev,,,,,,,0,,1.0,0
45633254,135108,5,0,0,0,feca,USA,IL,Chicago,23.81.152.163,,,0,,1.0,0
45633563,135131,0,0,0,0,feca,,,,,,,0,,1.0,0
45635217,17F73D42D1B5A761EEFE8AB986B65DBB,0,0,0,0,neodev,,,,,,,0,,1.0,0
45638387,136424,0,0,0,0,feca,,,,,,,0,,1.0,0
45639568,12569400,0,0,0,0,clixsense,,,,,,,0,,1.0,0
45646076,138236,0,0,0,0,feca,,,,,,,0,,1.0,0
45646877,67867,0,0,0,0,feca,,,,,,,0,,1.0,0
45649614,139045,19,0,0,0,feca,USA,GA,Atlanta,89.187.170.131,,,0,,1.0,285
45653350,139960,0,0,0,0,feca,,,,,,,0,,1.0,0
45654252,140182,0,0,0,0,feca,,,,,,,0,,1.0,0
45657105,140916,0,0,0,0,feca,,,,,,,0,,1.0,0
45658808,141615,0,0,0,0,feca,,,,,,,0,,1.0,0
45661618,142752,0,0,0,0,feca,,,,,,,0,,1.0,0
45662701,143124,0,0,0,0,feca,,,,,,,0,,1.0,0
45663796,143557,5,0,1,0,feca,VEN,06,Agua Salada,190.200.2.18,,,0,,1.0,0
45665770,144043,0,0,0,0,feca,,,,,,,0,,1.0,0
45671123,145021,0,0,0,0,feca,,,,,,,0,,1.0,0
45671576,145128,5,0,0,0,feca,USA,VA,Manassas,23.105.1.250,,,0,,1.0,0
45672931,DA3117117E98DE49B2BF0A8E0CA6A523,0,0,0,0,neodev,,,,,,,0,,1.0,0
45674187,145591,0,0,0,0,feca,,,,,,,0,,1.0,0
45677126,8218D13165DA8658BACEFE911F27E775,0,0,0,0,neodev,,,,,,,0,,1.0,0
45679965,146710,0,0,0,0,feca,,,,,,,0,,1.0,0
45680005,146727,0,0,0,0,feca,,,,,,,0,,1.0,0
45680008,146728,0,0,0,0,feca,,,,,,,0,,1.0,0
45682388,147248,0,0,0,0,feca,,,,,,,0,,1.0,0
45689827,148463,0,0,0,0,feca,,,,,,,0,,1.0,0
45691576,148438,0,0,0,0,feca,,,,,,,0,,1.0,0
45691648,148732,0,0,0,0,feca,,,,,,,0,,1.0,0
45692151,59868,0,0,0,0,feca,,,,,,,0,,1.0,0
45697374,149709,0,0,0,0,feca,,,,,,,0,,1.0,0
45697633,149752,5,0,5,0,feca,COL,02,Medellin,179.13.69.209,,,0,,1.0,300
45698683,149905,10,0,0,0,feca,VNM,92,Lai Châu,14.188.82.199,,,0,,1.0,300
45698961,403D0FBE7A2AB84A228BDA32B94EEF9C,0,0,0,0,neodev,,,,,,,0,,1.0,0
45699187,150019,0,0,0,0,feca,,,,,,,0,,1.0,0
45699310,150042,5,0,0,0,feca,EGY,11,Cairo,156.215.116.74,,,0,,1.0,300
45699362,150046,0,0,0,0,feca,,,,,,,0,,1.0,0
45699516,150082,20,0,0,0,feca,VEN,25,Caracas,201.209.224.79,,,0,,1.0,300
45701790,71729535,30,0,0,0,clixsense,VEN,11,Agua Salada,186.91.78.211,,,0,,1.0,600
45703122,151091,0,0,0,0,feca,,,,,,,0,,1.0,0
45704516,151488,0,0,0,0,feca,,,,,,,0,,1.0,0
